suite,dir,tier,condition,policy,sketch_route,rollout_idx,skipped,skip_reason,n_steps,success_final,success_sustained,first_success_step,grasp_success_flag,grasped_any,lifted,grasped_instance,correct_instance_grasped,nearest_destination,correct_destination,terminal_dist_xy,sketch_referent_object,sketch_referent_destination,sketch_fidelity_object,sketch_fidelity_destination,deproject,z_pick,z_place,init_state_hash,init_warmstart_hash,final_state_hash,n_infer_calls,infer_ms_mean,pi05_sketch_mode
spatial,scene_0000,control,human:aaron_test,oracle,tokens,7,False,,200,True,True,166,True,True,True,akita_black_bowl_1,True,plate_1,True,0.0133,akita_black_bowl_1,plate_1,True,True,plane,0.92,0.92,d1b42b0dcd62c359,66dbedabfff72ec0,89016b90349a0a2d,,,
spatial,scene_0000,control,human:aaron_test,oracle,tokens,8,False,,200,True,True,166,True,True,True,akita_black_bowl_1,True,plate_1,True,0.0139,akita_black_bowl_1,plate_1,True,True,plane,0.92,0.92,d1b42b0dcd62c359,c806ac0e7614ebe4,c1c90619391e45f0,,,
spatial,scene_0000,control,human:aaron_test,oracle,tokens,9,False,,200,True,True,166,True,True,True,akita_black_bowl_1,True,plate_1,True,0.0135,akita_black_bowl_1,plate_1,True,True,plane,0.92,0.92,d1b42b0dcd62c359,54c3be7e97c6e52c,8c9b07e55c9f6aaa,,,
spatial,scene_0001,control,auto,oracle,tokens,0,False,,200,True,True,166,True,True,True,akita_black_bowl_1,True,plate_1,True,0.0098,akita_black_bowl_1,plate_1,True,True,plane,0.92,0.92,52a969ecb73b891c,cd14561cc66a6ea6,62165bbe642a68a6,,,
spatial,scene_0001,control,auto,oracle,tokens,1,False,,200,True,True,166,True,True,True,akita_black_bowl_1,True,plate_1,True,0.0098,akita_black_bowl_1,plate_1,True,True,plane,0.92,0.92,52a969ecb73b891c,29f46491781b60ee,2256e90e8a25e16d,,,
spatial,scene_0001,control,auto,oracle,tokens,2,False,,200,True,True,166,True,True,True,akita_black_bowl_1,True,plate_1,True,0.0097,akita_black_bowl_1,plate_1,True,True,plane,0.92,0.92,52a969ecb73b891c,173a77ea0d6344af,0eb5195d199155a5,,,
spatial,scene_0001,control,auto,oracle,tokens,3,False,,200,True,True,166,True,True,True,akita_black_bowl_1,True,plate_1,True,0.0099,akita_black_bowl_1,plate_1,True,True,plane,0.92,0.92,52a969ecb73b891c,708ac63168a78a4b,d8a65061597ae7a5,,,
spatial,scene_0001,control,auto,oracle,tokens,4,False,,200,True,True,166,True,True,True,akita_black_bowl_1,True,plate_1,True,0.0097,akita_black_bowl_1,plate_1,True,True,plane,0.92,0.92,52a969ecb73b891c,6fa6e83726b785a5,cc3776c75d3d5e93,,,
spatial,scene_0001,control,auto,oracle,tokens,5,False,,200,True,True,166,True,True,True,akita_black_bowl_1,True,plate_1,True,0.0097,akita_black_bowl_1,plate_1,True,True,plane,0.92,0.92,52a969ecb73b891c,a42bacc9083e4dd3,ad0068e1bfabbc91,,,
spatial,scene_0001,control,auto,oracle,tokens,6,False,,200,True,True,166,True,True,True,akita_black_bowl_1,True,plate_1,True,0.0099,akita_black_bowl_1,plate_1,True,True,plane,0.92,0.92,52a969ecb73b891c,ced4dbe69f9952ac,4e97d6065ec2bdf9,,,
spatial,scene_0001,control,auto,oracle,tokens,7,False,,200,True,True,166,True,True,True,akita_black_bowl_1,True,plate_1,True,0.0098,akita_black_bowl_1,plate_1,True,True,plane,0.92,0.92,52a969ecb73b891c,012350adbc634aa7,d9871f59072ee75e,,,
spatial,scene_0001,control,auto,oracle,tokens,8,False,,200,True,True,166,True,True,True,akita_black_bowl_1,True,plate_1,True,0.0101,akita_black_bowl_1,plate_1,True,True,plane,0.92,0.92,52a969ecb73b891c,411e56fee5005a18,cc3ffb40f258b249,,,
spatial,scene_0001,control,auto,oracle,tokens,9,False,,200,True,True,166,True,True,True,akita_black_bowl_1,True,plate_1,True,0.01,akita_black_bowl_1,plate_1,True,True,plane,0.92,0.92,52a969ecb73b891c,2fa4fc00ac1feff7,f36b3723f531ac5d,,,
spatial,scene_0001,control,human:aaron_test,oracle,tokens,0,False,,200,True,True,166,True,True,True,akita_black_bowl_1,True,plate_1,True,0.0176,akita_black_bowl_1,plate_1,True,True,plane,0.92,0.92,52a969ecb73b891c,a4067b2ad8daa76a,1b43e1a70d77b546,,,
spatial,scene_0001,control,human:aaron_test,oracle,tokens,1,False,,200,True,True,166,True,True,True,akita_black_bowl_1,True,plate_1,True,0.0176,akita_black_bowl_1,plate_1,True,True,plane,0.92,0.92,52a969ecb73b891c,65cc78e1cbdd552d,d511e4f4fe3e4547,,,
spatial,scene_0001,control,human:aaron_test,oracle,tokens,2,False,,200,True,True,166,True,True,True,akita_black_bowl_1,True,plate_1,True,0.0175,akita_black_bowl_1,plate_1,True,True,plane,0.92,0.92,52a969ecb73b891c,c916032903de7abe,27fab37bd01330b7,,,
spatial,scene_0001,control,human:aaron_test,oracle,tokens,3,False,,200,True,True,166,True,True,True,akita_black_bowl_1,True,plate_1,True,0.0174,akita_black_bowl_1,plate_1,True,True,plane,0.92,0.92,52a969ecb73b891c,a3092dfdb46389cb,59504c6b9748531b,,,
spatial,scene_0001,control,human:aaron_test,oracle,tokens,4,False,,200,True,True,166,True,True,True,akita_black_bowl_1,True,plate_1,True,0.0173,akita_black_bowl_1,plate_1,True,True,plane,0.92,0.92,52a969ecb73b891c,597304bc793510ab,8160ecf84a9d1038,,,
spatial,scene_0001,control,human:aaron_test,oracle,tokens,5,False,,200,True,True,166,True,True,True,akita_black_bowl_1,True,plate_1,True,0.0173,akita_black_bowl_1,plate_1,True,True,plane,0.92,0.92,52a969ecb73b891c,c2d044bdd0c9fbd0,695036fb0fd54e29,,,
spatial,scene_0001,control,human:aaron_test,oracle,tokens,6,False,,200,True,True,166,True,True,True,akita_black_bowl_1,True,plate_1,True,0.0172,akita_black_bowl_1,plate_1,True,True,plane,0.92,0.92,52a969ecb73b891c,683fa7c3b26e6d2d,e76eb655a41d4bf7,,,
spatial,scene_0001,control,human:aaron_test,oracle,tokens,7,False,,200,True,True,166,True,True,True,akita_black_bowl_1,True,plate_1,True,0.0172,akita_black_bowl_1,plate_1,True,True,plane,0.92,0.92,52a969ecb73b891c,e995c712325907bc,97ce30385491e8b6,,,
spatial,scene_0001,control,human:aaron_test,oracle,tokens,8,False,,200,True,True,166,True,True,True,akita_black_bowl_1,True,plate_1,True,0.0171,akita_black_bowl_1,plate_1,True,True,plane,0.92,0.92,52a969ecb73b891c,a8f0f61ccb92df4b,458ac3394db67a7a,,,
spatial,scene_0001,control,human:aaron_test,oracle,tokens,9,False,,200,True,True,166,True,True,True,akita_black_bowl_1,True,plate_1,True,0.017,akita_black_bowl_1,plate_1,True,True,plane,0.92,0.92,52a969ecb73b891c,d604d7088875eee4,a6a1a58c8e3eba2f,,,
spatial,scene_0008,referential,auto,oracle,tokens,0,False,,200,True,True,166,True,True,True,akita_black_bowl_2,True,plate_1,True,0.0262,akita_black_bowl_2,plate_1,True,True,plane,0.92,0.92,b5bc6f7854e8d826,e3543c4393596eae,23add6fff6c86a31,,,
spatial,scene_0008,referential,auto,oracle,tokens,1,False,,200,False,False,166,True,True,True,akita_black_bowl_2,True,plate_1,True,0.0262,akita_black_bowl_2,plate_1,True,True,plane,0.92,0.92,b5bc6f7854e8d826,a12f0c98d7c289e8,f9e6e13900aa928e,,,
spatial,scene_0008,referential,auto,oracle,tokens,2,False,,200,False,False,,True,True,True,akita_black_bowl_2,True,plate_1,True,0.0262,akita_black_bowl_2,plate_1,True,True,plane,0.92,0.92,b5bc6f7854e8d826,06d50aa2022170a6,df0f7f76d8eb767f,,,
spatial,scene_0008,referential,auto,oracle,tokens,3,False,,200,False,False,166,True,True,True,akita_black_bowl_2,True,plate_1,True,0.0263,akita_black_bowl_2,plate_1,True,True,plane,0.92,0.92,b5bc6f7854e8d826,7a05bafc69bb41d4,9d44b4b5ff236760,,,
spatial,scene_0008,referential,auto,oracle,tokens,4,False,,200,False,False,,True,True,True,akita_black_bowl_2,True,plate_1,True,0.0263,akita_black_bowl_2,plate_1,True,True,plane,0.92,0.92,b5bc6f7854e8d826,743e78f91b86c063,e1dc478bbc25fe28,,,
spatial,scene_0008,referential,auto,oracle,tokens,5,False,,200,False,False,,True,True,True,akita_black_bowl_2,True,plate_1,True,0.0264,akita_black_bowl_2,plate_1,True,True,plane,0.92,0.92,b5bc6f7854e8d826,6eaad7c65ae0d030,8610bf639098a39c,,,
spatial,scene_0008,referential,auto,oracle,tokens,6,False,,200,False,False,,True,True,True,akita_black_bowl_2,True,plate_1,True,0.0263,akita_black_bowl_2,plate_1,True,True,plane,0.92,0.92,b5bc6f7854e8d826,f7d87c1c4f74acd3,7b2b1613de049f8f,,,
spatial,scene_0008,referential,auto,oracle,tokens,7,False,,200,False,False,,True,True,True,akita_black_bowl_2,True,plate_1,True,0.0262,akita_black_bowl_2,plate_1,True,True,plane,0.92,0.92,b5bc6f7854e8d826,0bf3db1a97d00a32,6cf45bc4017c432b,,,
spatial,scene_0008,referential,auto,oracle,tokens,8,False,,200,False,False,,True,True,True,akita_black_bowl_2,True,plate_1,True,0.0263,akita_black_bowl_2,plate_1,True,True,plane,0.92,0.92,b5bc6f7854e8d826,37651570b549ae20,af037a18620a94f2,,,
spatial,scene_0008,referential,auto,oracle,tokens,9,False,,200,True,True,166,True,True,True,akita_black_bowl_2,True,plate_1,True,0.026,akita_black_bowl_2,plate_1,True,True,plane,0.92,0.92,b5bc6f7854e8d826,4c71e9f3dab68603,d5d9ceb44d256e5b,,,
spatial,scene_0008,referential,human:aaron_test,oracle,tokens,0,False,,200,False,False,,True,True,True,akita_black_bowl_3,False,plate_1,True,0.0165,akita_black_bowl_3,plate_1,True,True,plane,0.92,0.92,b5bc6f7854e8d826,5b2c09e3d6357476,ae06fe30b7cb5dbb,,,
spatial,scene_0008,referential,human:aaron_test,oracle,tokens,1,False,,200,False,False,,True,True,True,akita_black_bowl_3,False,plate_1,True,0.0157,akita_black_bowl_3,plate_1,True,True,plane,0.92,0.92,b5bc6f7854e8d826,d35ae085ce31bdae,f3a5ba2a1635f5e1,,,
spatial,scene_0008,referential,human:aaron_test,oracle,tokens,2,False,,200,False,False,,True,True,True,akita_black_bowl_3,False,plate_1,True,0.0165,akita_black_bowl_3,plate_1,True,True,plane,0.92,0.92,b5bc6f7854e8d826,7dd30a350f371b86,edfd99250c4e3dc6,,,
spatial,scene_0008,referential,human:aaron_test,oracle,tokens,3,False,,200,False,False,,True,True,True,akita_black_bowl_3,False,plate_1,True,0.0164,akita_black_bowl_3,plate_1,True,True,plane,0.92,0.92,b5bc6f7854e8d826,37a6c37c0fae571d,9ba9424b0234950a,,,
spatial,scene_0008,referential,human:aaron_test,oracle,tokens,4,False,,200,False,False,,True,True,True,akita_black_bowl_3,False,plate_1,True,0.0158,akita_black_bowl_3,plate_1,True,True,plane,0.92,0.92,b5bc6f7854e8d826,31b52e1fc48d63d2,cb870a721cd70739,,,
spatial,scene_0008,referential,human:aaron_test,oracle,tokens,5,False,,200,False,False,,True,True,True,akita_black_bowl_3,False,plate_1,True,0.0162,akita_black_bowl_3,plate_1,True,True,plane,0.92,0.92,b5bc6f7854e8d826,e16044fd47f68dc2,5c3d3be4f44af2c7,,,
spatial,scene_0008,referential,human:aaron_test,oracle,tokens,6,False,,200,False,False,,True,True,True,akita_black_bowl_3,False,plate_1,True,0.0163,akita_black_bowl_3,plate_1,True,True,plane,0.92,0.92,b5bc6f7854e8d826,14a7ba1140fec898,e1e870067b694cf6,,,
spatial,scene_0008,referential,human:aaron_test,oracle,tokens,7,False,,200,False,False,,True,True,True,akita_black_bowl_3,False,plate_1,True,0.0163,akita_black_bowl_3,plate_1,True,True,plane,0.92,0.92,b5bc6f7854e8d826,75d62a2caf5a673a,bf613d992bb97866,,,
spatial,scene_0008,referential,human:aaron_test,oracle,tokens,8,False,,200,False,False,,True,True,True,akita_black_bowl_3,False,plate_1,True,0.0157,akita_black_bowl_3,plate_1,True,True,plane,0.92,0.92,b5bc6f7854e8d826,29bc2599e0a5ceab,ecaace3c5bd4244e,,,
spatial,scene_0008,referential,human:aaron_test,oracle,tokens,9,False,,200,False,False,,True,True,True,akita_black_bowl_3,False,plate_1,True,0.0161,akita_black_bowl_3,plate_1,True,True,plane,0.92,0.92,b5bc6f7854e8d826,787d5bb3bdbe07a8,736155a404d3222e,,,
spatial,scene_0009,referential,auto,oracle,tokens,0,False,,200,False,False,,True,True,True,akita_black_bowl_2,True,plate_1,True,0.0331,akita_black_bowl_2,plate_1,True,True,plane,0.92,0.92,2ab3a665f4a9fe53,0b1f473de5a47a7e,2975e41dad337f42,,,
spatial,scene_0009,referential,auto,oracle,tokens,1,False,,200,False,False,,True,True,True,akita_black_bowl_2,True,plate_1,True,0.0332,akita_black_bowl_2,plate_1,True,True,plane,0.92,0.92,2ab3a665f4a9fe53,d7f2efcffcba9aa4,d40d42e60b4abe49,,,
spatial,scene_0009,referential,auto,oracle,tokens,2,False,,200,False,False,,True,True,True,akita_black_bowl_2,True,plate_1,True,0.0331,akita_black_bowl_2,plate_1,True,True,plane,0.92,0.92,2ab3a665f4a9fe53,98e34258bcacce1a,4cdd11ac6a4d6ed1,,,
spatial,scene_0009,referential,auto,oracle,tokens,3,False,,200,False,False,,True,True,True,akita_black_bowl_2,True,plate_1,True,0.033,akita_black_bowl_2,plate_1,True,True,plane,0.92,0.92,2ab3a665f4a9fe53,0d07678ce81b4750,06bbb1e487ec2ed8,,,
spatial,scene_0009,referential,auto,oracle,tokens,4,False,,200,False,False,,True,True,True,akita_black_bowl_2,True,plate_1,True,0.0332,akita_black_bowl_2,plate_1,True,True,plane,0.92,0.92,2ab3a665f4a9fe53,c87b512a3e42a7c5,36ab156179211126,,,
spatial,scene_0009,referential,auto,oracle,tokens,5,False,,200,False,False,,True,True,True,akita_black_bowl_2,True,plate_1,True,0.0332,akita_black_bowl_2,plate_1,True,True,plane,0.92,0.92,2ab3a665f4a9fe53,6f5dee12b497a6a9,f2d5cd5c62fa5ac7,,,
spatial,scene_0009,referential,auto,oracle,tokens,6,False,,200,False,False,,True,True,True,akita_black_bowl_2,True,plate_1,True,0.0326,akita_black_bowl_2,plate_1,True,True,plane,0.92,0.92,2ab3a665f4a9fe53,d45ee416a0400917,783370d5c55f559c,,,
spatial,scene_0009,referential,auto,oracle,tokens,7,False,,200,False,False,,True,True,True,akita_black_bowl_2,True,plate_1,True,0.0329,akita_black_bowl_2,plate_1,True,True,plane,0.92,0.92,2ab3a665f4a9fe53,faecaf779f073ed7,d3ebaa8def86123f,,,
spatial,scene_0009,referential,auto,oracle,tokens,8,False,,200,False,False,,True,True,True,akita_black_bowl_2,True,plate_1,True,0.0331,akita_black_bowl_2,plate_1,True,True,plane,0.92,0.92,2ab3a665f4a9fe53,e7fbc7edb126d061,164e3a08c0700a6c,,,
spatial,scene_0009,referential,auto,oracle,tokens,9,False,,200,False,False,,True,True,True,akita_black_bowl_2,True,plate_1,True,0.0329,akita_black_bowl_2,plate_1,True,True,plane,0.92,0.92,2ab3a665f4a9fe53,d391f28b39b205fa,d3b344f3fcc6f7c0,,,
spatial,scene_0009,referential,human:aaron_test,oracle,tokens,0,False,,200,False,False,,True,True,True,akita_black_bowl_1,False,plate_1,True,0.0067,akita_black_bowl_1,plate_1,True,True,plane,0.92,0.92,2ab3a665f4a9fe53,53058392e648c6dd,216c8f67959875e1,,,
spatial,scene_0009,referential,human:aaron_test,oracle,tokens,1,False,,200,False,False,,True,True,True,akita_black_bowl_1,False,plate_1,True,0.007,akita_black_bowl_1,plate_1,True,True,plane,0.92,0.92,2ab3a665f4a9fe53,da542d6bc6f8877d,d4fa25a74870867e,,,
spatial,scene_0009,referential,human:aaron_test,oracle,tokens,2,False,,200,False,False,,True,True,True,akita_black_bowl_1,False,plate_1,True,0.0068,akita_black_bowl_1,plate_1,True,True,plane,0.92,0.92,2ab3a665f4a9fe53,785ba3143d14ed17,48064ac69d5ed123,,,
spatial,scene_0009,referential,human:aaron_test,oracle,tokens,3,False,,200,False,False,,True,True,True,akita_black_bowl_1,False,plate_1,True,0.0071,akita_black_bowl_1,plate_1,True,True,plane,0.92,0.92,2ab3a665f4a9fe53,fe5812e970c01ebe,c48b7e6f9a128a77,,,
spatial,scene_0009,referential,human:aaron_test,oracle,tokens,4,False,,200,False,False,,True,True,True,akita_black_bowl_1,False,plate_1,True,0.0071,akita_black_bowl_1,plate_1,True,True,plane,0.92,0.92,2ab3a665f4a9fe53,9928288db6b79c0d,52ac779a6984896c,,,
spatial,scene_0009,referential,human:aaron_test,oracle,tokens,5,False,,200,False,False,,True,True,True,akita_black_bowl_1,False,plate_1,True,0.0072,akita_black_bowl_1,plate_1,True,True,plane,0.92,0.92,2ab3a665f4a9fe53,158a0aeaa40aef83,5f38c82013ac431a,,,
spatial,scene_0009,referential,human:aaron_test,oracle,tokens,6,False,,200,False,False,,True,True,True,akita_black_bowl_1,False,plate_1,True,0.007,akita_black_bowl_1,plate_1,True,True,plane,0.92,0.92,2ab3a665f4a9fe53,1406ab7b042686b6,7144cf741670d3e0,,,
spatial,scene_0009,referential,human:aaron_test,oracle,tokens,7,False,,200,False,False,,True,True,True,akita_black_bowl_1,False,plate_1,True,0.008,akita_black_bowl_1,plate_1,True,True,plane,0.92,0.92,2ab3a665f4a9fe53,c1f27b7c6df9ae20,8ae4943cd196571b,,,
spatial,scene_0009,referential,human:aaron_test,oracle,tokens,8,False,,200,False,False,,True,True,True,akita_black_bowl_1,False,plate_1,True,0.0064,akita_black_bowl_1,plate_1,True,True,plane,0.92,0.92,2ab3a665f4a9fe53,9205d96d7871a090,db2f11679c0468ab,,,
spatial,scene_0009,referential,human:aaron_test,oracle,tokens,9,False,,200,False,False,,True,True,True,akita_black_bowl_1,False,plate_1,True,0.007,akita_black_bowl_1,plate_1,True,True,plane,0.92,0.92,2ab3a665f4a9fe53,57e8306c4e35a811,e3b40bfcd308632b,,,
spatial,scene_0012,referential,auto,oracle,tokens,0,False,,200,True,True,166,True,True,True,akita_black_bowl_4,True,plate_1,True,0.0132,akita_black_bowl_4,plate_1,True,True,plane,0.92,0.92,82492353d93beba8,2380d54a74f89d9c,b7cbe01d3c160cb9,,,
spatial,scene_0012,referential,auto,oracle,tokens,1,False,,200,True,True,166,True,True,True,akita_black_bowl_4,True,plate_1,True,0.0129,akita_black_bowl_4,plate_1,True,True,plane,0.92,0.92,82492353d93beba8,e3e36c58a92179e8,11a27e70b6073b1c,,,
spatial,scene_0012,referential,auto,oracle,tokens,2,False,,200,True,True,166,True,True,True,akita_black_bowl_4,True,plate_1,True,0.0149,akita_black_bowl_4,plate_1,True,True,plane,0.92,0.92,82492353d93beba8,27da6d61f079a2e4,863948a573c517d5,,,
spatial,scene_0012,referential,auto,oracle,tokens,3,False,,200,True,True,166,True,True,True,akita_black_bowl_4,True,plate_1,True,0.0129,akita_black_bowl_4,plate_1,True,True,plane,0.92,0.92,82492353d93beba8,7ca1a033f7e3f06c,b4d2a98b1fdebb91,,,
spatial,scene_0012,referential,auto,oracle,tokens,4,False,,200,True,True,166,True,True,True,akita_black_bowl_4,True,plate_1,True,0.0129,akita_black_bowl_4,plate_1,True,True,plane,0.92,0.92,82492353d93beba8,867557d83fa6e24f,998506697deecb3d,,,
spatial,scene_0012,referential,auto,oracle,tokens,5,False,,200,True,True,166,True,True,True,akita_black_bowl_4,True,plate_1,True,0.013,akita_black_bowl_4,plate_1,True,True,plane,0.92,0.92,82492353d93beba8,64ceddd16ad475c4,4258baf82c166640,,,
spatial,scene_0012,referential,auto,oracle,tokens,6,False,,200,True,True,166,True,True,True,akita_black_bowl_4,True,plate_1,True,0.0139,akita_black_bowl_4,plate_1,True,True,plane,0.92,0.92,82492353d93beba8,1c69a5d498b89f71,16b77d099d2e0576,,,
spatial,scene_0012,referential,auto,oracle,tokens,7,False,,200,True,True,166,True,True,True,akita_black_bowl_4,True,plate_1,True,0.0128,akita_black_bowl_4,plate_1,True,True,plane,0.92,0.92,82492353d93beba8,1bb9c12398fe634f,ea078f9031bc4321,,,
spatial,scene_0012,referential,auto,oracle,tokens,8,False,,200,True,True,166,True,True,True,akita_black_bowl_4,True,plate_1,True,0.0128,akita_black_bowl_4,plate_1,True,True,plane,0.92,0.92,82492353d93beba8,edad873b5fc13874,27bca034d3c7ed3a,,,
spatial,scene_0012,referential,auto,oracle,tokens,9,False,,200,True,True,166,True,True,True,akita_black_bowl_4,True,plate_1,True,0.0128,akita_black_bowl_4,plate_1,True,True,plane,0.92,0.92,82492353d93beba8,67631348e2583cca,eb31b12b2d7d2128,,,
spatial,scene_0012,referential,human:aaron_test,oracle,tokens,0,False,,200,False,False,,True,False,False,,False,,False,0.1125,akita_black_bowl_4,plate_1,,,plane,0.92,0.92,82492353d93beba8,5add040360fc6ea7,c3c17db10eec350d,,,
spatial,scene_0012,referential,human:aaron_test,oracle,tokens,1,False,,200,False,False,,True,True,True,akita_black_bowl_4,True,,False,0.1236,akita_black_bowl_4,plate_1,True,,plane,0.92,0.92,82492353d93beba8,f9c96e0d5214d884,2e1a9388e5de6fc5,,,
spatial,scene_0012,referential,human:aaron_test,oracle,tokens,2,False,,200,False,False,,True,False,False,,False,,False,0.1173,akita_black_bowl_4,plate_1,,,plane,0.92,0.92,82492353d93beba8,20391d8cf1ad1f84,2a46172ab52eebde,,,
spatial,scene_0012,referential,human:aaron_test,oracle,tokens,3,False,,200,False,False,,True,False,False,,False,,False,0.1171,akita_black_bowl_4,plate_1,,,plane,0.92,0.92,82492353d93beba8,89d1a00456ce2f29,bcb4aa0ce464772a,,,
spatial,scene_0012,referential,human:aaron_test,oracle,tokens,4,False,,200,False,False,,True,True,True,akita_black_bowl_4,True,,False,0.1357,akita_black_bowl_4,plate_1,True,,plane,0.92,0.92,82492353d93beba8,53e17690defaa3a2,3ee614aaa5fcda8b,,,
spatial,scene_0012,referential,human:aaron_test,oracle,tokens,5,False,,200,False,False,,True,False,False,,False,,False,0.1178,akita_black_bowl_4,plate_1,,,plane,0.92,0.92,82492353d93beba8,642d35cf2e25ebf4,fd1b734c4b751dc4,,,
spatial,scene_0012,referential,human:aaron_test,oracle,tokens,6,False,,200,False,False,,True,False,False,,False,,False,0.1122,akita_black_bowl_4,plate_1,,,plane,0.92,0.92,82492353d93beba8,c8068b1095ec9301,6675d6c78f4d4b5e,,,
spatial,scene_0012,referential,human:aaron_test,oracle,tokens,7,False,,200,False,False,,True,False,False,,False,,False,0.1182,akita_black_bowl_4,plate_1,,,plane,0.92,0.92,82492353d93beba8,2c1b37eea86aaf2b,5303e20a90375d40,,,
